Week End,Age Group,Race/Ethnicity,Population Size,1st Dose,1st Dose Percent,Vaccine Series Completed,Vaccine Series Completed Percent,Boosted,Boosted Percent
04/17/2021,50-64,"Black, non-Latinx",145449,68376,0.5,45984,0.3,0,0.0
04/17/2021,50-64,"White, non-Latinx",149921,91810,0.6,61258,0.4,0,0.0
04/17/2021,50-64,"Asian, non-Latinx",27117,16481,0.6,10529,0.4,0,0.0
04/17/2021,50-64,"Other, non-Latinx",3063,7776,1.0,4719,1.0,0,0.0
04/17/2021,50-64,Unknown,,7181,,4136,,0,
04/17/2021,50-64,All,439599,256804,0.6,169478,0.4,0,0.0
04/17/2021,65+,Latinx,71039,39024,0.5,32766,0.5,0,0.0
04/17/2021,65+,"Black, non-Latinx",125967,73370,0.6,61047,0.5,0,0.0
04/17/2021,65+,"White, non-Latinx",135462,91749,0.7,81593,0.6,0,0.0
04/17/2021,65+,"Asian, non-Latinx",26955,16192,0.6,13505,0.5,0,0.0
04/17/2021,65+,"Other, non-Latinx",3206,6180,1.0,4876,1.0,0,0.0
04/17/2021,65+,Unknown,,5917,,4121,,0,
04/17/2021,65+,All,362629,232432,0.6,197908,0.5,0,0.0
04/24/2021,5-11,Latinx,83432,0,0.0,0,0.0,0,0.0
04/24/2021,5-11,"Black, non-Latinx",66458,0,0.0,0,0.0,0,0.0
04/24/2021,5-11,"White, non-Latinx",43777,0,0.0,0,0.0,0,0.0
04/24/2021,5-11,"Asian, non-Latinx",10651,0,0.0,0,0.0,0,0.0
04/24/2021,5-11,"Other, non-Latinx",6225,0,0.0,0,0.0,0,0.0
04/24/2021,5-11,Unknown,,0,,0,,0,
04/24/2021,5-11,All,210448,0,0.0,0,0.0,0,0.0
04/24/2021,0-4,Latinx,54903,0,0.0,0,0.0,0,0.0
04/24/2021,0-4,"Black, non-Latinx",47946,0,0.0,0,0.0,0,0.0
04/24/2021,0-4,"White, non-Latinx",42995,0,0.0,0,0.0,0,0.0
04/24/2021,0-4,"Asian, non-Latinx",9998,0,0.0,0,0.0,0,0.0
04/24/2021,0-4,"Other, non-Latinx",6925,0,0.0,0,0.0,0,0.0
04/24/2021,0-4,Unknown,,0,,0,,0,
04/24/2021,0-4,All,162797,0,0.0,0,0.0,0,0.0
04/24/2021,12-17,Latinx,76627,3603,0.0,531,0.0,0,0.0
04/24/2021,12-17,"Black, non-Latinx",57964,1377,0.0,242,0.0,0,0.0
04/24/2021,12-17,"White, non-Latinx",35643,3701,0.1,858,0.0,0,0.0
04/24/2021,12-17,"Asian, non-Latinx",8804,820,0.1,153,0.0,0,0.0
04/24/2021,12-17,"Other, non-Latinx",3047,362,0.1,40,0.0,0,0.0
04/24/2021,12-17,Unknown,,192,,40,,0,
04/24/2021,12-17,All,180859,10055,0.1,1864,0.0,0,0.0
04/24/2021,18-29,Latinx,147161,56661,0.4,34447,0.2,0,0.0
04/24/2021,18-29,"Black, non-Latinx",139472,21041,0.2,11622,0.1,0,0.0
04/24/2021,18-29,"White, non-Latinx",187581,97352,0.5,59761,0.3,0,0.0
04/24/2021,18-29,"Asian, non-Latinx",41068,24566,0.6,13319,0.3,0,0.0
04/24/2021,18-29,"Other, non-Latinx",11506,9568,0.8,4777,0.4,0,0.0
04/24/2021,18-29,Unknown,,10940,,5536,,0,
04/24/2021,18-29,All,526788,220128,0.4,129462,0.2,0,0.0
04/24/2021,30-49,Latinx,226340,109790,0.5,73982,0.3,0,0.0
04/24/2021,30-49,"Black, non-Latinx",197825,56326,0.3,37551,0.2,0,0.0
04/24/2021,30-49,"White, non-Latinx",310259,193186,0.6,137110,0.4,0,0.0
04/24/2021,30-49,"Asian, non-Latinx",64910,38683,0.6,25630,0.4,0,0.0
04/24/2021,30-49,"Other, non-Latinx",10186,17060,1.0,10177,1.0,0,0.0
04/24/2021,30-49,Unknown,,15997,,9382,,0,
04/24/2021,30-49,All,809519,431042,0.5,293832,0.4,0,0.0
04/24/2021,50-64,Latinx,114048,69819,0.6,49908,0.4,0,0.0
04/24/2021,50-64,"Black, non-Latinx",145449,73380,0.5,52883,0.4,0,0.0
04/24/2021,50-64,"White, non-Latinx",149921,97320,0.6,73230,0.5,0,0.0
04/24/2021,50-64,"Asian, non-Latinx",27117,17836,0.7,12602,0.5,0,0.0
04/24/2021,50-64,"Other, non-Latinx",3063,8658,1.0,5424,1.0,0,0.0
04/24/2021,50-64,Unknown,,7775,,4823,,0,
04/24/2021,50-64,All,439599,274788,0.6,198870,0.5,0,0.0
04/24/2021,65+,Latinx,71039,40005,0.6,34640,0.5,0,0.0
04/24/2021,65+,"Black, non-Latinx",125967,75187,0.6,64445,0.5,0,0.0
04/24/2021,65+,"White, non-Latinx",135462,93302,0.7,84715,0.6,0,0.0
04/24/2021,65+,"Asian, non-Latinx",26955,16608,0.6,14523,0.5,0,0.0
04/24/2021,65+,"Other, non-Latinx",3206,6410,1.0,5139,1.0,0,0.0
04/24/2021,65+,Unknown,,6099,,4445,,0,
04/24/2021,65+,All,362629,237611,0.7,207907,0.6,0,0.0
05/01/2021,5-11,Latinx,83432,0,0.0,0,0.0,0,0.0
05/01/2021,5-11,"Black, non-Latinx",66458,0,0.0,0,0.0,0,0.0
05/01/2021,5-11,"White, non-Latinx",43777,0,0.0,0,0.0,0,0.0
05/01/2021,5-11,"Asian, non-Latinx",10651,0,0.0,0,0.0,0,0.0
05/01/2021,5-11,"Other, non-Latinx",6225,0,0.0,0,0.0,0,0.0
05/01/2021,5-11,Unknown,,0,,0,,0,
05/01/2021,5-11,All,210448,0,0.0,0,0.0,0,0.0
05/01/2021,0-4,Latinx,54903,0,0.0,0,0.0,0,0.0
05/01/2021,0-4,"Black, non-Latinx",47946,0,0.0,0,0.0,0,0.0
05/01/2021,0-4,"White, non-Latinx",42995,0,0.0,0,0.0,0,0.0
05/01/2021,0-4,"Asian, non-Latinx",9998,0,0.0,0,0.0,0,0.0
05/01/2021,0-4,"Other, non-Latinx",6925,0,0.0,0,0.0,0,0.0
05/01/2021,0-4,Unknown,,0,,0,,0,
05/01/2021,0-4,All,162797,0,0.0,0,0.0,0,0.0
05/01/2021,12-17,Latinx,76627,5048,0.1,889,0.0,0,0.0
05/01/2021,12-17,"Black, non-Latinx",57964,1875,0.0,384,0.0,0,0.0
05/01/2021,12-17,"White, non-Latinx",35643,4565,0.1,1426,0.0,0,0.0
05/01/2021,12-17,"Asian, non-Latinx",8804,1084,0.1,242,0.0,0,0.0
05/01/2021,12-17,"Other, non-Latinx",3047,517,0.2,92,0.0,0,0.0
05/01/2021,12-17,Unknown,,287,,59,,0,
05/01/2021,12-17,All,180859,13376,0.1,3092,0.0,0,0.0
05/01/2021,18-29,Latinx,147161,61737,0.4,40092,0.3,0,0.0
05/01/2021,18-29,"Black, non-Latinx",139472,23205,0.2,13892,0.1,0,0.0
05/01/2021,18-29,"White, non-Latinx",187581,102613,0.5,71921,0.4,0,0.0
05/01/2021,18-29,"Asian, non-Latinx",41068,26538,0.6,16596,0.4,0,0.0
05/01/2021,18-29,"Other, non-Latinx",11506,10476,0.9,6054,0.5,0,0.0
05/01/2021,18-29,Unknown,,11690,,6840,,0,
05/01/2021,18-29,All,526788,236259,0.4,155395,0.3,0,0.0
05/01/2021,30-49,Latinx,226340,117093,0.5,84072,0.4,0,0.0
05/01/2021,30-49,"Black, non-Latinx",197825,60056,0.3,42553,0.2,0,0.0
05/01/2021,30-49,"White, non-Latinx",310259,199447,0.6,159497,0.5,0,0.0
05/01/2021,30-49,"Asian, non-Latinx",64910,40945,0.6,30142,0.5,0,0.0
05/01/2021,30-49,"Other, non-Latinx",10186,18409,1.0,12203,1.0,0,0.0
05/01/2021,30-49,Unknown,,16825,,11174,,0,
05/01/2021,30-49,All,809519,452775,0.6,339641,0.4,0,0.0
05/01/2021,50-64,Latinx,114048,73312,0.6,55688,0.5,0,0.0
05/01/2021,50-64,"Black, non-Latinx",145449,77383,0.5,58427,0.4,0,0.0
05/01/2021,50-64,"White, non-Latinx",149921,100685,0.7,81579,0.5,0,0.0
05/01/2021,50-64,"Asian, non-Latinx",27117,18968,0.7,14363,0.5,0,0.0
05/01/2021,50-64,"Other, non-Latinx",3063,9294,1.0,6235,1.0,0,0.0
05/01/2021,50-64,Unknown,,8180,,5544,,0,
05/01/2021,50-64,All,439599,287822,0.7,221836,0.5,0,0.0
05/01/2021,65+,Latinx,71039,40863,0.6,36012,0.5,0,0.0
05/01/2021,65+,"Black, non-Latinx",125967,76829,0.6,66990,0.5,0,0.0
05/01/2021,65+,"White, non-Latinx",135462,94690,0.7,87128,0.6,0,0.0
05/01/2021,65+,"Asian, non-Latinx",26955,16986,0.6,15057,0.6,0,0.0
05/01/2021,65+,"Other, non-Latinx",3206,6620,1.0,5410,1.0,0,0.0
05/01/2021,65+,Unknown,,6214,,4717,,0,
05/01/2021,65+,All,362629,242202,0.7,215314,0.6,0,0.0
05/08/2021,5-11,Latinx,83432,0,0.0,0,0.0,0,0.0
05/08/2021,5-11,"Black, non-Latinx",66458,0,0.0,0,0.0,0,0.0
05/08/2021,5-11,"White, non-Latinx",43777,0,0.0,0,0.0,0,0.0
05/08/2021,5-11,"Asian, non-Latinx",10651,0,0.0,0,0.0,0,0.0
05/08/2021,5-11,"Other, non-Latinx",6225,0,0.0,0,0.0,0,0.0
05/08/2021,5-11,Unknown,,0,,0,,0,
05/08/2021,5-11,All,210448,0,0.0,0,0.0,0,0.0
05/08/2021,0-4,Latinx,54903,0,0.0,0,0.0,0,0.0
05/08/2021,0-4,"Black, non-Latinx",47946,0,0.0,0,0.0,0,0.0
05/08/2021,0-4,"White, non-Latinx",42995,0,0.0,0,0.0,0,0.0
05/08/2021,0-4,"Asian, non-Latinx",9998,0,0.0,0,0.0,0,0.0
05/08/2021,0-4,"Other, non-Latinx",6925,0,0.0,0,0.0,0,0.0
05/08/2021,0-4,Unknown,,0,,0,,0,
05/08/2021,0-4,All,162797,0,0.0,0,0.0,0,0.0
05/08/2021,12-17,Latinx,76627,6100,0.1,1680,0.0,0,0.0
05/08/2021,12-17,"Black, non-Latinx",57964,2218,0.0,640,0.0,0,0.0
05/08/2021,12-17,"White, non-Latinx",35643,5040,0.1,2267,0.1,0,0.0
05/08/2021,12-17,"Asian, non-Latinx",8804,1235,0.1,449,0.1,0,0.0
05/08/2021,12-17,"Other, non-Latinx",3047,593,0.2,174,0.1,0,0.0
05/08/2021,12-17,Unknown,,339,,101,,0,
05/08/2021,12-17,All,180859,15525,0.1,5311,0.0,0,0.0
05/08/2021,18-29,Latinx,147161,65300,0.4,45722,0.3,0,0.0
05/08/2021,18-29,"Black, non-Latinx",139472,24886,0.2,16066,0.1,0,0.0
05/08/2021,18-29,"White, non-Latinx",187581,105845,0.6,81078,0.4,0,0.0
05/08/2021,18-29,"Asian, non-Latinx",41068,27585,0.7,19600,0.5,0,0.0
05/08/2021,18-29,"Other, non-Latinx",11506,11112,1.0,7242,0.6,0,0.0
05/08/2021,18-29,Unknown,,12112,,8381,,0,
05/08/2021,18-29,All,526788,246840,0.5,178089,0.3,0,0.0
05/08/2021,30-49,Latinx,226340,121878,0.5,93450,0.4,0,0.0
05/08/2021,30-49,"Black, non-Latinx",197825,62888,0.3,47301,0.2,0,0.0
05/08/2021,30-49,"White, non-Latinx",310259,203446,0.7,173346,0.6,0,0.0
05/08/2021,30-49,"Asian, non-Latinx",64910,42213,0.6,33695,0.5,0,0.0
05/08/2021,30-49,"Other, non-Latinx",10186,19325,1.0,13971,1.0,0,0.0
05/08/2021,30-49,Unknown,,17381,,12896,,0,
05/08/2021,30-49,All,809519,467131,0.6,374659,0.5,0,0.0
05/08/2021,50-64,Latinx,114048,75764,0.7,60858,0.5,0,0.0
05/08/2021,50-64,"Black, non-Latinx",145449,80288,0.6,63537,0.4,0,0.0
05/08/2021,50-64,"White, non-Latinx",149921,102997,0.7,87699,0.6,0,0.0
05/08/2021,50-64,"Asian, non-Latinx",27117,19429,0.7,15678,0.6,0,0.0
05/08/2021,50-64,"Other, non-Latinx",3063,9798,1.0,7103,1.0,0,0.0
05/08/2021,50-64,Unknown,,8460,,6299,,0,
05/08/2021,50-64,All,439599,296736,0.7,241174,0.5,0,0.0
05/08/2021,65+,Latinx,71039,41439,0.6,37145,0.5,0,0.0
05/08/2021,65+,"Black, non-Latinx",125967,78002,0.6,69155,0.5,0,0.0
05/08/2021,65+,"White, non-Latinx",135462,95886,0.7,88936,0.7,0,0.0
05/08/2021,65+,"Asian, non-Latinx",26955,17198,0.6,15472,0.6,0,0.0
05/08/2021,65+,"Other, non-Latinx",3206,6769,1.0,5686,1.0,0,0.0
05/08/2021,65+,Unknown,,6310,,4993,,0,
05/08/2021,65+,All,362629,245604,0.7,221387,0.6,0,0.0
05/15/2021,5-11,Latinx,83432,0,0.0,0,0.0,0,0.0
05/15/2021,5-11,"Black, non-Latinx",66458,0,0.0,0,0.0,0,0.0
05/15/2021,5-11,"White, non-Latinx",43777,0,0.0,0,0.0,0,0.0
05/15/2021,5-11,"Asian, non-Latinx",10651,0,0.0,0,0.0,0,0.0
05/15/2021,5-11,"Other, non-Latinx",6225,0,0.0,0,0.0,0,0.0
05/15/2021,5-11,Unknown,,0,,0,,0,
05/15/2021,5-11,All,210448,0,0.0,0,0.0,0,0.0
05/15/2021,0-4,Latinx,54903,0,0.0,0,0.0,0,0.0
05/15/2021,0-4,"Black, non-Latinx",47946,0,0.0,0,0.0,0,0.0
05/15/2021,0-4,"White, non-Latinx",42995,0,0.0,0,0.0,0,0.0
05/15/2021,0-4,"Asian, non-Latinx",9998,0,0.0,0,0.0,0,0.0
05/15/2021,0-4,"Other, non-Latinx",6925,0,0.0,0,0.0,0,0.0
05/15/2021,0-4,Unknown,,0,,0,,0,
05/15/2021,0-4,All,162797,0,0.0,0,0.0,0,0.0
05/15/2021,12-17,Latinx,76627,10225,0.1,3187,0.0,0,0.0
05/15/2021,12-17,"Black, non-Latinx",57964,3973,0.1,1217,0.0,0,0.0
05/15/2021,12-17,"White, non-Latinx",35643,10593,0.3,3374,0.1,0,0.0
05/15/2021,12-17,"Asian, non-Latinx",8804,2123,0.2,760,0.1,0,0.0
05/15/2021,12-17,"Other, non-Latinx",3047,1132,0.4,326,0.1,0,0.0
05/15/2021,12-17,Unknown,,715,,172,,0,
05/15/2021,12-17,All,180859,28761,0.2,9036,0.0,0,0.0
05/15/2021,18-29,Latinx,147161,68278,0.5,51589,0.4,0,0.0
05/15/2021,18-29,"Black, non-Latinx",139472,26668,0.2,18781,0.1,0,0.0
05/15/2021,18-29,"White, non-Latinx",187581,108410,0.6,90539,0.5,0,0.0
05/15/2021,18-29,"Asian, non-Latinx",41068,28410,0.7,22783,0.6,0,0.0
05/15/2021,18-29,"Other, non-Latinx",11506,11613,1.0,8700,0.8,0,0.0
05/15/2021,18-29,Unknown,,12475,,9874,,0,
05/15/2021,18-29,All,526788,255854,0.5,202266,0.4,0,0.0
05/15/2021,30-49,Latinx,226340,125923,0.6,102072,0.5,0,0.0
05/15/2021,30-49,"Black, non-Latinx",197825,65787,0.3,52029,0.3,0,0.0
05/15/2021,30-49,"White, non-Latinx",310259,206388,0.7,185543,0.6,0,0.0
05/15/2021,30-49,"Asian, non-Latinx",64910,43179,0.7,36823,0.6,0,0.0
05/15/2021,30-49,"Other, non-Latinx",10186,20045,1.0,15924,1.0,0,0.0
05/15/2021,30-49,Unknown,,17813,,14447,,0,
05/15/2021,30-49,All,809519,479135,0.6,406838,0.5,0,0.0
05/15/2021,50-64,Latinx,114048,77756,0.7,65428,0.6,0,0.0
05/15/2021,50-64,"Black, non-Latinx",145449,83019,0.6,68661,0.5,0,0.0
05/15/2021,50-64,"White, non-Latinx",149921,104655,0.7,93556,0.6,0,0.0
05/15/2021,50-64,"Asian, non-Latinx",27117,19865,0.7,16939,0.6,0,0.0
05/15/2021,50-64,"Other, non-Latinx",3063,10186,1.0,7986,1.0,0,0.0
05/15/2021,50-64,Unknown,,8673,,6825,,0,
05/15/2021,50-64,All,439599,304154,0.7,259395,0.6,0,0.0
05/15/2021,65+,Latinx,71039,41954,0.6,38144,0.5,0,0.0
05/15/2021,65+,"Black, non-Latinx",125967,79088,0.6,71186,0.6,0,0.0
05/15/2021,65+,"White, non-Latinx",135462,96753,0.7,90680,0.7,0,0.0
05/15/2021,65+,"Asian, non-Latinx",26955,17387,0.6,15845,0.6,0,0.0
05/15/2021,65+,"Other, non-Latinx",3206,6885,1.0,5914,1.0,0,0.0
05/15/2021,65+,Unknown,,6393,,5154,,0,
05/15/2021,65+,All,362629,248460,0.7,226923,0.6,0,0.0
05/22/2021,5-11,Latinx,83432,0,0.0,0,0.0,0,0.0
05/22/2021,5-11,"Black, non-Latinx",66458,0,0.0,0,0.0,0,0.0
05/22/2021,5-11,"White, non-Latinx",43777,0,0.0,0,0.0,0,0.0
05/22/2021,5-11,"Asian, non-Latinx",10651,0,0.0,0,0.0,0,0.0
05/22/2021,5-11,"Other, non-Latinx",6225,0,0.0,0,0.0,0,0.0
05/22/2021,5-11,Unknown,,0,,0,,0,
05/22/2021,5-11,All,210448,0,0.0,0,0.0,0,0.0
05/22/2021,0-4,Latinx,54903,0,0.0,0,0.0,0,0.0
05/22/2021,0-4,"Black, non-Latinx",47946,0,0.0,0,0.0,0,0.0
05/22/2021,0-4,"White, non-Latinx",42995,0,0.0,0,0.0,0,0.0
05/22/2021,0-4,"Asian, non-Latinx",9998,0,0.0,0,0.0,0,0.0
05/22/2021,0-4,"Other, non-Latinx",6925,0,0.0,0,0.0,0,0.0
05/22/2021,0-4,Unknown,,0,,0,,0,
05/22/2021,0-4,All,162797,0,0.0,0,0.0,0,0.0
05/22/2021,12-17,Latinx,76627,16884,0.2,4586,0.1,0,0.0
05/22/2021,12-17,"Black, non-Latinx",57964,6415,0.1,1705,0.0,0,0.0
05/22/2021,12-17,"White, non-Latinx",35643,15568,0.4,4131,0.1,0,0.0
05/22/2021,12-17,"Asian, non-Latinx",8804,3445,0.4,1008,0.1,0,0.0
05/22/2021,12-17,"Other, non-Latinx",3047,1803,0.6,461,0.2,0,0.0
05/22/2021,12-17,Unknown,,1134,,253,,0,
05/22/2021,12-17,All,180859,45249,0.2,12144,0.1,0,0.0
05/22/2021,18-29,Latinx,147161,72122,0.5,57122,0.4,0,0.0
05/22/2021,18-29,"Black, non-Latinx",139472,28657,0.2,20960,0.2,0,0.0
05/22/2021,18-29,"White, non-Latinx",187581,111218,0.6,96513,0.5,0,0.0
05/22/2021,18-29,"Asian, non-Latinx",41068,29396,0.7,24823,0.6,0,0.0
05/22/2021,18-29,"Other, non-Latinx",11506,12186,1.0,9603,0.8,0,0.0
05/22/2021,18-29,Unknown,,12854,,10648,,0,
05/22/2021,18-29,All,526788,266433,0.5,219669,0.4,0,0.0
05/22/2021,30-49,Latinx,226340,131023,0.6,110055,0.5,0,0.0
05/22/2021,30-49,"Black, non-Latinx",197825,69138,0.3,55915,0.3,0,0.0
05/22/2021,30-49,"White, non-Latinx",310259,209616,0.7,192981,0.6,0,0.0
05/22/2021,30-49,"Asian, non-Latinx",64910,44392,0.7,39085,0.6,0,0.0
05/22/2021,30-49,"Other, non-Latinx",10186,20932,1.0,17376,1.0,0,0.0
05/22/2021,30-49,Unknown,,18328,,15369,,0,
05/22/2021,30-49,All,809519,493429,0.6,430781,0.5,0,0.0
05/22/2021,50-64,Latinx,114048,79926,0.7,69608,0.6,0,0.0
05/22/2021,50-64,"Black, non-Latinx",145449,85883,0.6,72836,0.5,0,0.0
05/22/2021,50-64,"White, non-Latinx",149921,106478,0.7,97493,0.6,0,0.0
05/22/2021,50-64,"Asian, non-Latinx",27117,20466,0.8,18035,0.7,0,0.0
05/22/2021,50-64,"Other, non-Latinx",3063,10576,1.0,8685,1.0,0,0.0
05/22/2021,50-64,Unknown,,8939,,7257,,0,
05/22/2021,50-64,All,439599,312268,0.7,273914,0.6,0,0.0
05/22/2021,65+,Latinx,71039,42510,0.6,39100,0.6,0,0.0
05/22/2021,65+,"Black, non-Latinx",125967,80203,0.6,72808,0.6,0,0.0
05/22/2021,65+,"White, non-Latinx",135462,97551,0.7,92016,0.7,0,0.0
05/22/2021,65+,"Asian, non-Latinx",26955,17599,0.7,16194,0.6,0,0.0
05/22/2021,65+,"Other, non-Latinx",3206,7034,1.0,6120,1.0,0,0.0
05/22/2021,65+,Unknown,,6468,,5286,,0,
05/22/2021,65+,All,362629,251365,0.7,231524,0.6,0,0.0
05/29/2021,5-11,Latinx,83432,0,0.0,0,0.0,0,0.0
05/29/2021,5-11,"Black, non-Latinx",66458,0,0.0,0,0.0,0,0.0
05/29/2021,5-11,"White, non-Latinx",43777,0,0.0,0,0.0,0,0.0
05/29/2021,5-11,"Asian, non-Latinx",10651,0,0.0,0,0.0,0,0.0
05/29/2021,5-11,"Other, non-Latinx",6225,0,0.0,0,0.0,0,0.0
05/29/2021,5-11,Unknown,,0,,0,,0,
05/29/2021,5-11,All,210448,0,0.0,0,0.0,0,0.0
05/29/2021,0-4,Latinx,54903,0,0.0,0,0.0,0,0.0
05/29/2021,0-4,"Black, non-Latinx",47946,0,0.0,0,0.0,0,0.0
05/29/2021,0-4,"White, non-Latinx",42995,0,0.0,0,0.0,0,0.0
05/29/2021,0-4,"Asian, non-Latinx",9998,0,0.0,0,0.0,0,0.0
05/29/2021,0-4,"Other, non-Latinx",6925,0,0.0,0,0.0,0,0.0
05/29/2021,0-4,Unknown,,0,,0,,0,
05/29/2021,0-4,All,162797,0,0.0,0,0.0,0,0.0
05/29/2021,12-17,Latinx,76627,21071,0.3,5610,0.1,0,0.0
05/29/2021,12-17,"Black, non-Latinx",57964,7822,0.1,2031,0.0,0,0.0
05/29/2021,12-17,"White, non-Latinx",35643,17437,0.5,4560,0.1,0,0.0
05/29/2021,12-17,"Asian, non-Latinx",8804,4108,0.5,1153,0.1,0,0.0
05/29/2021,12-17,"Other, non-Latinx",3047,2098,0.7,544,0.2,0,0.0
05/29/2021,12-17,Unknown,,1352,,301,,0,
05/29/2021,12-17,All,180859,53888,0.3,14199,0.1,0,0.0
05/29/2021,18-29,Latinx,147161,75111,0.5,61082,0.4,0,0.0
05/29/2021,18-29,"Black, non-Latinx",139472,30202,0.2,22596,0.2,0,0.0
05/29/2021,18-29,"White, non-Latinx",187581,112958,0.6,99799,0.5,0,0.0
05/29/2021,18-29,"Asian, non-Latinx",41068,29996,0.7,26010,0.6,0,0.0
05/29/2021,18-29,"Other, non-Latinx",11506,12614,1.0,10261,0.9,0,0.0
05/29/2021,18-29,Unknown,,13106,,11130,,0,
05/29/2021,18-29,All,526788,273987,0.5,230878,0.4,0,0.0
05/29/2021,30-49,Latinx,226340,134867,0.6,116203,0.5,0,0.0
05/29/2021,30-49,"Black, non-Latinx",197825,71744,0.4,58871,0.3,0,0.0
05/29/2021,30-49,"White, non-Latinx",310259,211720,0.7,197162,0.6,0,0.0
05/29/2021,30-49,"Asian, non-Latinx",64910,45196,0.7,40590,0.6,0,0.0
05/29/2021,30-49,"Other, non-Latinx",10186,21490,1.0,18285,1.0,0,0.0
05/29/2021,30-49,Unknown,,18678,,15943,,0,
05/29/2021,30-49,All,809519,503695,0.6,447054,0.6,0,0.0
05/29/2021,50-64,Latinx,114048,81456,0.7,72632,0.6,0,0.0
05/29/2021,50-64,"Black, non-Latinx",145449,87924,0.6,75907,0.5,0,0.0
05/29/2021,50-64,"White, non-Latinx",149921,107611,0.7,99806,0.7,0,0.0
05/29/2021,50-64,"Asian, non-Latinx",27117,20810,0.8,18762,0.7,0,0.0
05/29/2021,50-64,"Other, non-Latinx",3063,10882,1.0,9190,1.0,0,0.0
05/29/2021,50-64,Unknown,,9118,,7547,,0,
05/29/2021,50-64,All,439599,317801,0.7,283844,0.6,0,0.0
05/29/2021,65+,Latinx,71039,42917,0.6,39805,0.6,0,0.0
05/29/2021,65+,"Black, non-Latinx",125967,81046,0.6,73978,0.6,0,0.0
05/29/2021,65+,"White, non-Latinx",135462,98048,0.7,93063,0.7,0,0.0
05/29/2021,65+,"Asian, non-Latinx",26955,17773,0.7,16523,0.6,0,0.0
05/29/2021,65+,"Other, non-Latinx",3206,7129,1.0,6272,1.0,0,0.0
05/29/2021,65+,Unknown,,6539,,5371,,0,
05/29/2021,65+,All,362629,253452,0.7,235012,0.6,0,0.0
06/05/2021,5-11,Latinx,83432,0,0.0,0,0.0,0,0.0
06/05/2021,5-11,"Black, non-Latinx",66458,0,0.0,0,0.0,0,0.0
06/05/2021,5-11,"White, non-Latinx",43777,0,0.0,0,0.0,0,0.0
06/05/2021,5-11,"Asian, non-Latinx",10651,0,0.0,0,0.0,0,0.0
06/05/2021,5-11,"Other, non-Latinx",6225,0,0.0,0,0.0,0,0.0
06/05/2021,5-11,Unknown,,0,,0,,0,
06/05/2021,5-11,All,210448,0,0.0,0,0.0,0,0.0
06/05/2021,0-4,Latinx,54903,0,0.0,0,0.0,0,0.0
06/05/2021,0-4,"Black, non-Latinx",47946,0,0.0,0,0.0,0,0.0
06/05/2021,0-4,"White, non-Latinx",42995,0,0.0,0,0.0,0,0.0
06/05/2021,0-4,"Asian, non-Latinx",9998,0,0.0,0,0.0,0,0.0
06/05/2021,0-4,"Other, non-Latinx",6925,0,0.0,0,0.0,0,0.0
06/05/2021,0-4,Unknown,,0,,0,,0,
06/05/2021,0-4,All,162797,0,0.0,0,0.0,0,0.0
06/05/2021,12-17,Latinx,76627,23724,0.3,9081,0.1,0,0.0
06/05/2021,12-17,"Black, non-Latinx",57964,8834,0.2,3497,0.1,0,0.0
06/05/2021,12-17,"White, non-Latinx",35643,18341,0.5,9138,0.3,0,0.0
06/05/2021,12-17,"Asian, non-Latinx",8804,4510,0.5,1914,0.2,0,0.0
06/05/2021,12-17,"Other, non-Latinx",3047,2341,0.8,972,0.3,0,0.0
06/05/2021,12-17,Unknown,,1474,,593,,0,
06/05/2021,12-17,All,180859,59224,0.3,25195,0.1,0,0.0
06/05/2021,18-29,Latinx,147161,77133,0.5,64162,0.4,0,0.0
06/05/2021,18-29,"Black, non-Latinx",139472,31345,0.2,24050,0.2,0,0.0
06/05/2021,18-29,"White, non-Latinx",187581,114097,0.6,102148,0.5,0,0.0
06/05/2021,18-29,"Asian, non-Latinx",41068,30408,0.7,26780,0.7,0,0.0
06/05/2021,18-29,"Other, non-Latinx",11506,12896,1.0,10662,0.9,0,0.0
06/05/2021,18-29,Unknown,,13283,,11436,,0,
06/05/2021,18-29,All,526788,279162,0.5,239238,0.5,0,0.0
06/05/2021,30-49,Latinx,226340,137501,0.6,120416,0.5,0,0.0
06/05/2021,30-49,"Black, non-Latinx",197825,73619,0.4,61438,0.3,0,0.0
06/05/2021,30-49,"White, non-Latinx",310259,213061,0.7,200082,0.6,0,0.0
06/05/2021,30-49,"Asian, non-Latinx",64910,45691,0.7,41579,0.6,0,0.0
06/05/2021,30-49,"Other, non-Latinx",10186,21904,1.0,18881,1.0,0,0.0
06/05/2021,30-49,Unknown,,18935,,16326,,0,
06/05/2021,30-49,All,809519,510711,0.6,458722,0.6,0,0.0
06/05/2021,50-64,Latinx,114048,82513,0.7,74730,0.7,0,0.0
06/05/2021,50-64,"Black, non-Latinx",145449,89508,0.6,78313,0.5,0,0.0
06/05/2021,50-64,"White, non-Latinx",149921,108384,0.7,101434,0.7,0,0.0
06/05/2021,50-64,"Asian, non-Latinx",27117,21047,0.8,19156,0.7,0,0.0
06/05/2021,50-64,"Other, non-Latinx",3063,11117,1.0,9517,1.0,0,0.0
06/05/2021,50-64,Unknown,,9216,,7757,,0,
06/05/2021,50-64,All,439599,321785,0.7,290907,0.7,0,0.0
06/05/2021,65+,Latinx,71039,43225,0.6,40323,0.6,0,0.0
06/05/2021,65+,"Black, non-Latinx",125967,81692,0.6,74874,0.6,0,0.0
