,rated,variant,speed,perf,createdAt,status,winner,moves,clocks,clock,ECO,opening_name,white_player,rating,black_player,rating
10,True,standard,blitz,blitz,2023-05-11 01:29:06.937000+00:00,mate,black,e4 e5 Nf3 Nf6 Nxe5 Qe7 Nf3 Nxe4 Qe2 Nf6 Qxe7+ Bxe7 Be2 d5 d4 c5 c3 Nc6 Be3 cxd4 Nxd4 Nxd4 Bxd4 O-O O-O b6 Nd2 Rb8 a4 a5 Rae1 Bd7 Bb5 Bxb5 axb5 Bc5 Nf3 Ne4 c4 f5 cxd5 Bxd4 Nxd4 Nd2 Nc6 Rb7 Re7 Rxe7 Nxe7+ Kf7 Rd1 Nc4 b3 Nd6 Nc6 Nxb5 d6 Nc3 Rd3 Ne2+ Kf1 Nf4 Rd2 Ne6 d7 g5 g3 h5 Ne5+ Ke7 Ng6+ Kd8 Nxf8 Nxf8 Rd5 Nxd7 Rxf5 Nc5 Rxg5 Nxb3 Rxh5 a4 Rb5 Kc7 Ke2 Kc6 Rb4 b5 Kd3 Kc5 Kc3 Nc1 h4 Ne2+ Kb2 Kxb4 h5 a3+ Ka2 Nc3+ Ka1 Kb3 h6 b4 h7 Kc2 h8=Q b3 f4 b2#,"[30003, 30003, 29763, 30003, 28763, 29611, 27363, 29395, 26483, 29283, 26051, 29283, 25563, 29123, 25403, 28979, 25243, 28667, 24939, 28491, 24803, 28243, 24803, 27867, 24323, 27275, 24035, 26803, 23683, 26707, 23387, 26035, 22507, 25859, 22347, 25667, 21507, 25139, 20203, 24539, 19467, 24395, 19243, 24219, 18227, 23019, 16899, 21667, 16723, 21627, 16091, 19835, 15371, 18907, 14723, 18371, 14379, 17043, 13299, 16499, 12931, 16179, 12443, 15043, 11803, 13819, 10955, 13587, 10299, 13195, 10011, 12979, 9819, 12883, 9547, 12587, 9251, 12347, 8947, 12267, 8827, 12219, 8723, 11627, 7907, 11459, 7811, 11019, 7579, 10635, 7483, 9403, 7283, 9227, 5731, 8891, 5731, 8739, 5515, 8675, 5347, 8339, 5091, 7683, 4987, 7603, 4635, 7451, 3908, 7344]","{'initial': 300, 'increment': 0, 'totalTime': 300}",C42,Russian Game,'chestroyer',1441,'franquex',1437
11,True,standard,blitz,blitz,2023-05-10 19:03:11.466000+00:00,resign,white,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Bc5 c3 dxc3 Bxf7+ Kxf7 Qd5+ Ke8 Qh5+ g6 Qxc5 d6 Qxc3 Qf6 O-O Qxc3 Nxc3 Bg4 Bg5 Bxf3 gxf3 Kd7 Nd5 Nge7 Nxe7 Nxe7 Rad1 Raf8 Kg2 h6 Be3 g5 Bxa7 Ra8 Bd4 Rhg8 a3 d5 exd5 Nxd5 Be5 c6 Kh1 Ke6 Bg3 Rad8 Rfe1+ Kf7 Rd3 h5 h4 g4 fxg4 hxg4 Kg2 Rde8 Rxe8 Rxe8 Rd1 Re2 Rb1 Ne3+ Kg1 Nc4 a4 Rxb2 Rxb2 Nxb2 a5 Nc4 Bc7 Ke6 Kg2 Kf5 Kg3 Nd2 Bd8 Ne4+ Kg2 c5 f3 gxf3+ Kxf3 c4 Ke3 Ke5 h5 c3 Kd3 Nf6 Bxf6+ Kxf6 Kxc3 Kg5 Kc4 Kxh5 Kc5 Kg6 Kb6 Kf7 Kxb7 Ke7 a6 Kd7 a7 Kd6 a8=Q Kc5 Kc7 Kb5 Qe4 Kc5 Kd7 Kb6 Qc4 Kb7 Qc6+ Ka7 Qb5 Ka8 Kc7,"[30003, 30003, 29891, 29883, 29819, 29763, 29651, 29219, 28979, 28979, 28691, 28523, 28611, 27379, 28363, 27059, 27915, 26923, 27347, 26395, 27003, 26243, 27003, 25947, 25723, 25403, 25723, 25283, 25315, 24851, 24827, 24691, 24323, 24011, 23347, 23883, 22771, 23667, 22531, 23155, 22283, 22667, 22139, 21835, 21635, 21555, 20331, 21267, 19467, 21099, 18995, 20595, 18307, 19787, 16731, 19419, 16139, 18947, 15763, 18803, 15027, 18531, 14291, 18371, 13579, 17939, 12587, 17059, 11891, 15443, 9971, 14955, 9507, 14819, 9275, 14467, 9083, 13627, 8731, 13531, 8587, 12851, 7955, 12419, 7619, 11987, 6915, 11763, 6915, 11531, 6179, 10419, 5627, 10123, 4891, 7995, 3555, 7827, 3555, 7731, 3555, 7619, 3555, 7547, 3483, 7427, 3483, 7371, 3483, 7299, 3411, 7243, 3411, 7147, 3291, 7043, 3131, 6859, 2899, 6723, 2715, 6571, 2299, 6395, 1835, 6179, 1044, 6022]","{'initial': 300, 'increment': 0, 'totalTime': 300}",C44,Scotch Game: Haxo Gambit,'chestroyer',1435,'gozim',1440
12,True,standard,blitz,blitz,2023-05-10 18:56:26.568000+00:00,mate,white,e4 e5 f3 Nc6 c3 d6 d3 Be7 g3 Nf6 Bg2 h5 h4 Nd7 f4 exf4 Bxf4 g5 hxg5 Bxg5 Rxh5 Rxh5 Qxh5 Bxf4 gxf4 Nf6 Qh8+ Ke7 Qxd8+ Kxd8 Nd2 Bg4 Bf3 Kd7 Bxg4+ Nxg4 O-O-O Ne3 Re1 Ng4 Nc4 Ke6 f5+ Kf6 Nf3 Nge5 Ncxe5 Nxe5 Nxe5 Kxe5 d4+ Kf6 Rh1 Re8 Rh6+ Kg7 Rh4 c6 Kd2 d5 e5 f6 Rg4+ Kh6 Rg6+ Kh7 Rxf6 Kg7 Rg6+ Kf7 e6+ Kf8 Ke3 a6 Kf4 Re7 Ke5 b6 f6 Rxe6+ Kxe6 c5 Kxd5 cxd4 cxd4 Kf7 Rh6 a5 Kc6 a4 Kxb6 a3 bxa3 Kf8 d5 Kf7 a4 Ke8 a5 Kf7 a6 Kg8 a7 Kf7 Rh7+ Ke8 a8=Q#,"[30003, 30003, 29859, 29859, 29667, 29771, 29467, 29443, 28235, 29211, 27939, 29115, 27475, 28027, 26923, 27819, 26659, 27195, 26043, 27195, 24939, 26627, 24707, 26619, 24507, 26179, 23235, 26011, 22355, 26011, 22091, 25883, 21435, 25179, 20979, 25179, 20211, 24651, 19739, 24363, 19155, 24035, 18835, 23459, 18627, 23051, 17971, 23051, 17595, 23051, 17275, 22835, 16883, 22275, 16603, 21987, 15707, 21867, 15059, 21723, 14155, 21579, 13515, 21211, 13259, 20867, 12939, 20867, 12579, 20707, 12187, 20419, 11483, 20083, 11275, 19947, 10811, 19627, 10395, 19067, 10179, 18971, 9379, 18715, 9235, 18651, 8851, 18411, 8587, 18219, 8363, 18219, 8195, 18043, 7971, 18043, 7643, 18043, 7515, 18019, 7387, 17739, 7163, 17739, 6051, 17736, 5862]","{'initial': 300, 'increment': 0, 'totalTime': 300}",C20,King's Pawn Game: King's Head Opening,'sree-2022',1375,'chestroyer',1442
13,True,standard,blitz,blitz,2023-05-10 02:55:43.077000+00:00,outoftime,white,d3 d5 f3 Nf6 e4 dxe4 fxe4 g6 h3 Bg7 g4 h6 Nf3 O-O g5 hxg5 Nxg5 Nc6 h4 Bg4 Be2 Bxe2 Qxe2 Nd4 Qd1 c5 c3 Nb5 h5 Nxh5 Rxh5 gxh5 Qxh5 Re8 Qxf7+ Kh8 Ne6 Bxc3+ Nxc3 Qd4 Bh6 Qg1+ Ke2 Qg2+ Kd1 Qg4+ Kc2 Qg2+ Kb3 Nd4+ Kc4 b5+ Nxb5 a6 Bg7+ Kh7 Bxd4+,"[18003, 18003, 17883, 17891, 17843, 17467, 17843, 17403, 17747, 17219, 17699, 17051, 17035, 16707, 16923, 16475, 16923, 15851, 16843, 15467, 16699, 14827, 16699, 14563, 16443, 13891, 16363, 12587, 16283, 11371, 15427, 11075, 15427, 9235, 13755, 8979, 11939, 5595, 10723, 4971, 9283, 4251, 8899, 3419, 8547, 2171, 8171, 1891, 7979, 900, 7723, 671, 7539, 497, 7163, 263, 6790, 0]","{'initial': 180, 'increment': 0, 'totalTime': 180}",A00,Mieses Opening,'cableguy7',1412,'chestroyer',1448
14,True,standard,blitz,blitz,2023-05-10 02:51:29.666000+00:00,mate,white,e4 d6 d4 f6 Nf3 h6 Bb5+ Bd7 Bxd7+ Qxd7 c4 g5 h3 g4 hxg4 Qxg4 Be3 Qxg2 Rg1 Qh3 Nbd2 Qd7 Qb3 e5 Qxb7 Nc6 Qxa8+ Kf7 dxe5 fxe5 Qb7 Be7 O-O-O Nf6 Rg3 h5 Rdg1 Bf8 c5 dxc5 Qb3+ Qe6 Ng5+ Ke7 Bxc5+ Kd7 Nxe6 Bxc5 Rg7+ Ke8 Nxc7+ Kf8 Qf7#,"[18003, 18003, 17755, 17883, 17619, 17747, 17163, 17539, 17019, 17539, 16771, 17451, 16571, 17163, 16331, 17099, 15379, 16979, 14139, 16875, 13851, 16419, 13531, 15971, 13123, 15155, 12723, 15083, 11163, 14947, 10139, 13955, 9859, 13835, 9363, 13547, 9059, 12627, 8323, 12299, 8051, 11939, 7147, 10987, 6579, 10507, 6195, 10211, 5723, 9283, 5443, 8761, 5239]","{'initial': 180, 'increment': 0, 'totalTime': 180}",B00,Pirc Defense,'chestroyer',1442,'cableguy7',1417
15,True,standard,blitz,blitz,2023-05-09 02:36:12.359000+00:00,draw,,e4 e5 Nf3 Nc6 c4 Nf6 d3 d6 Be2 Be7 O-O Bg4 a4 a5 Bd2 b6 Nc3 O-O Na2 Qd7 b4 axb4 Nxb4 Nxb4 Bxb4 c5 Bd2 Rfb8 Bg5 h6 Bxf6 Bxf6 h3 Be6 Qc2 g5 Nh2 Kg7 Rfb1 Qc7 Bg4 Bxg4 Nxg4 Bd8 Rb5 Ra5 Rxa5 bxa5 Rb1 Rxb1+ Qxb1 Qb6 Qxb6 Bxb6 Ne3 Kg6 Nd5 Ba7 Ne7+ Kf6 Nc8 Bb8 Nb6 Ke6 f3 f5 Kf2 fxe4 fxe4 Bc7 Nd5 Bd8 Kf3 h5 g4 h4 Ke3 Bf6 Kd2 Bg7 Nc3 Kd7 Nb1 Kc6 Na3 Kb6 Nc2 Bf8 Kc3 Bg7 Na1 Bf8 Nb3 Bg7 Nc1 Bf8 Ne2 Bg7 Kb3 Bf8 Nc3 Bg7 Nd5+ Kc6 Ne7+ Kd7 Nf5 Bf6 Kc3 Bd8 Ng7 Bf6 Nf5 Ke6 Ne3 Bg7 Nd5 Bf6 Nc7+ Ke7 Na8 Ke6 Nb6 Ke7 Nc8+ Ke6 Nb6 Ke7 Nd5+ Ke6 Nb6,"[18003, 18003, 17915, 17891, 17819, 17427, 17747, 17083, 17635, 16587, 17523, 16403, 17219, 15307, 17043, 15123, 16907, 14651, 16731, 13875, 16387, 13571, 16275, 13275, 16275, 13059, 16027, 12819, 15891, 12083, 15771, 12083, 15379, 11187, 14507, 10315, 13915, 9955, 13691, 9315, 13443, 9123, 13443, 8651, 13059, 7995, 11499, 7995, 11403, 7779, 11403, 7651, 11027, 7651, 10971, 6987, 10891, 6707, 10299, 6315, 10203, 5907, 10067, 5443, 9779, 5323, 9619, 5147, 9619, 4635, 9379, 4427, 8699, 4131, 8523, 3491, 7059, 2651, 6995, 2435, 6875, 2011, 6715, 1891, 6539, 1867, 6299, 1795, 6155, 1723, 6099, 1651, 6035, 1619, 5283, 1571, 5219, 1435, 4883, 1339, 4811, 1267, 4739, 1043, 4595, 885, 4395, 794, 3875, 794, 3275, 749, 3091, 593, 3019, 472, 2947, 472, 2779, 393, 2259, 393, 2171, 274, 2051, 274, 1963, 155, 1907, 88, 1725, 88]","{'initial': 180, 'increment': 0, 'totalTime': 180}",C44,King's Pawn Game: Dresden Opening,'serg_kanoba',1533,'chestroyer',1441
16,True,standard,blitz,blitz,2023-05-09 02:19:14.201000+00:00,outoftime,white,d4 Nf6 c4 g6 Nc3 d5 e4 Bg7 e5 Ne4 cxd5 Nxc3 bxc3 Qxd5 Qb3 Qxb3 axb3 Be6 c4 O-O f4 Rd8 Nf3 Na6 Bd2 c5 d5 Bg4 Be2 Nc7 O-O Bf5 Ra5 b6 Ra2 a5 h3 h5 Nh4 Bd7 f5 Bxe5 fxg6 fxg6 Nxg6 Bg7 Nxe7+ Kh7 Bd3+ Kh8 Ng6+ Kg8 d6 Ne6 Ne7+ Kh8 Rf7 Rf8 Rxf8+ Bxf8 Bf5,"[18003, 18003, 17787, 17931, 17707, 17827, 17667, 17571, 17483, 16811, 17099, 16643, 16987, 16571, 15851, 15099, 15707, 14915, 15163, 13923, 14907, 13075, 14699, 10907, 14227, 9515, 13747, 9235, 12923, 8011, 12435, 7243, 11507, 6787, 10963, 5843, 8211, 5515, 5771, 5147, 4523, 4139, 4419, 3411, 4283, 2915, 3723, 2195, 3235, 1603, 2683, 1499, 1643, 983, 1387, 782, 1171, 358, 983, 198, 775, 0]","{'initial': 180, 'increment': 0, 'totalTime': 180}",D80,Grünfeld Defense,'elephant_tree',1228,'chestroyer',1450
17,True,standard,blitz,blitz,2023-05-09 02:12:24.958000+00:00,mate,white,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Be7 d3 O-O O-O d6 h3 Na5 Bb3 Nxb3 axb3 Be6 Bd2 c5 Ne2 b5 c4 b4 Re1 Nd7 Kh2 f5 exf5 Bxf5 Ng3 Be6 Qe2 Qc7 Qe4 Nf6 Qe2 d5 cxd5 Bxd5 Nxe5 Bd6 Bf4 Nd7 Nxd7 Bxf4 Nxf8 Rxf8 Kg1 Bc6 Qe6+ Kh8 Ne2 Bh2+ Kf1 Qd8 Qxc6 Qxd3 Qxc5 Qd7 Qxf8#,"[18003, 18003, 17899, 17907, 17795, 17523, 17683, 17219, 17571, 16995, 17419, 16859, 17283, 16707, 17067, 16531, 17067, 15779, 16395, 15643, 16019, 15499, 15763, 15259, 14971, 14843, 14835, 14667, 14003, 13843, 13555, 13539, 12075, 12659, 11011, 11843, 10403, 10715, 9219, 9843, 8363, 8931, 7987, 7971, 7787, 7539, 7347, 6883, 6643, 5171, 5635, 4651, 3107, 4187, 2763, 2187, 2187, 1651, 1259, 231, 1056]","{'initial': 180, 'increment': 0, 'totalTime': 180}",C47,Four Knights Game: Italian Variation,'ikeremiliano2022',1362,'chestroyer',1457
18,True,standard,blitz,blitz,2023-05-09 02:10:21.368000+00:00,resign,black,e4 e5 Nf3 Nc6 d4 Nf6 d5 Ne7 Bd3 Nfxd5 exd5 Nxd5 Nxe5 Qe7 Qe2 Nf4 Qe3 Nxg2+ Kf1 Nxe3+ fxe3 Qxe5,"[18003, 18003, 17931, 17883, 17787, 17403, 17243, 16659, 16683, 16195, 16275, 16099, 15971, 15971, 15291, 15427, 14307, 15155, 13435, 15083, 13435, 14971, 12931]","{'initial': 180, 'increment': 0, 'totalTime': 180}",C44,Scotch Game,'chestroyer',1464,'mrdocstrange',1366
19,True,standard,blitz,blitz,2023-05-09 02:07:01.618000+00:00,resign,black,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 d3 O-O h3 d6 Bg5 b5 Bb3 Na5 Bd5 c6 Bxf6 Bxf6 Bb3 Nxb3 axb3 Bb7 Nc3 h6 d4 exd4 Nxd4 c5 Nf5 Bxc3 bxc3 Bxe4 Qg4 g6 Nxh6+ Kg7 Qxe4 Kxh6 Qh4+ Kg7 f4 Qxh4,"[18003, 18003, 17931, 17907, 17859, 17739, 17739, 17587, 17611, 17299, 17371, 17075, 17243, 16451, 16939, 16275, 16811, 15915, 16659, 15035, 16171, 14627, 14763, 14467, 14763, 13715, 14571, 13187, 13035, 12611, 13035, 12499, 11955, 10403, 11955, 10299, 11899, 10035, 11731, 9283, 11475, 8611, 11331, 8451, 11211, 8209, 10643]","{'initial': 180, 'increment': 0, 'totalTime': 180}",C84,"Ruy Lopez: Closed, Martinez Variation",'hooligan95',1441,'chestroyer',1459
20,True,standard,blitz,blitz,2023-05-09 01:42:32.033000+00:00,mate,white,e4 e5 Nf3 Nc6 d4 exd4 Bc4 h6 c3 dxc3 Nxc3 Nf6 e5 Ng4 h3 Ngxe5 Nxe5 Nxe5 O-O Nxc4 Re1+ Be7 Nd5 O-O Nxe7+ Kh8 b3 Nb6 Ba3 Re8 Qf3 f6 Ng6+ Kh7 Rxe8 Qxe8 Nf4 d6 Qd3+ Kg8 Bb4 c5 Re1 Qc6 Bc3 Nd7 Re8+ Kf7 Qg6#,"[30003, 30003, 29915, 29491, 29819, 29315, 29731, 29107, 28771, 28819, 28747, 28131, 28083, 27683, 27115, 27555, 26811, 27427, 26475, 26115, 25787, 25779, 25099, 23779, 24731, 23507, 23747, 22675, 23163, 22275, 21107, 20539, 19787, 19395, 19019, 18867, 17155, 18227, 16779, 17243, 15811, 16531, 14875, 14747, 13443, 13123, 12675, 12410, 12605]","{'initial': 300, 'increment': 0, 'totalTime': 300}",C44,Scotch Game: Scotch Gambit,'chestroyer',1453,'jose_edgar_gomez',1452
21,True,standard,blitz,blitz,2023-05-09 01:35:34.568000+00:00,resign,white,e4 e6 d4 d5 e5 c5 c3 Nc6 Be3 Qb6 Nf3 Qxb2 Nbd2 Qxc3 Rc1 Qa3 Qc2 cxd4 Nxd4 Nxe5 Bb5+ Bd7 Bxd7+ Nxd7 Nb5 Qa5 a4 Be7 Nc7+ Kd8 Nxa8,"[30003, 30003, 29771, 29931, 29539, 29851, 29363, 29763, 29275, 29659, 29051, 29491, 28387, 29355, 27635, 28987, 26219, 28419, 25659, 27555, 25227, 26499, 24643, 26059, 23203, 25355, 21643, 23443, 19179, 22899, 18751, 21517]","{'initial': 300, 'increment': 0, 'totalTime': 300}",C02,French Defense: Advance Variation,'chestroyer',1448,'derekschess',1385
22,True,standard,blitz,blitz,2023-05-09 01:33:53.040000+00:00,mate,white,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5 Nxf7 Kxf7 Qf3+ Ke8 Bxd5 Nd4 Qf7#,"[30003, 30003, 29851, 29859, 29627, 28563, 29435, 27499, 29187, 26403, 28995, 25347, 28819, 24931, 28467, 23978, 28194]","{'initial': 300, 'increment': 0, 'totalTime': 300}",C57,"Italian Game: Two Knights Defense, Fried Liver Attack",'sekou13',1454,'chestroyer',1454
23,True,standard,blitz,blitz,2023-05-09 01:14:31.881000+00:00,outoftime,white,e4 e5 Nf3 Nc6 d4 d6 Bc4 Bg4 h3 Bh5 Bxf7+ Bxf7 Ng5 Qf6 dxe5 Nxe5 f4 Nc6 O-O O-O-O Qe2 h6 e5 dxe5 fxe5 Qg6 Nxf7 Re8 Nxh8 Qe6 Qg4 Kb8 Qxe6 Bc5+ Kh1 Rxe6 Bf4 Nxe5 Bxe5 Rxe5 Ng6 Rg5 Nf4 Bd6 Nc3 Nf6 Ne6 Re5 Rae1 a6 Rxe5 Bxe5 Nxg7 Bxc3 bxc3 Ne4 Rf8+ Ka7 c4 Ng3+ Kg1 Ne2+ Kf2 Nc3 a3 Nb1 Rf6 Nd2 Rxh6 Nxc4 a4 Na5 Nf5 Nc4 Ne7 Ne5 Nc8+ Kb8 Rh8 b6 Nxb6+ Kb7 Nd5 Nc6 Rh7 Nd4 Rxc7+ Kb8 Rc4 Nf5 g4 Nd6 Rc6 Nb7 Rxa6 Nd8 g5 Kb7 Rb6+ Ka7 g6,"[30003, 30003, 29915, 29659, 29763, 29411, 29115, 29067, 27931, 26771, 25051, 26339, 24587, 25563, 23443, 25315, 22707, 23195, 22091, 22051, 20107, 21235, 18779, 20307, 18627, 19131, 18179, 17171, 17835, 14347, 16723, 13571, 16331, 12747, 16003, 12307, 15691, 11835, 15371, 11643, 15235, 11443, 14939, 10955, 13939, 10755, 12515, 10435, 12075, 9275, 11651, 9147, 11147, 8859, 10955, 8691, 10339, 8403, 10179, 8195, 9931, 8131, 9683, 8131, 9435, 7363, 8803, 7163, 8755, 6947, 8491, 6675, 7987, 6355, 7507, 6035, 6787, 5875, 6675, 5235, 6075, 4899, 5563, 4635, 5339, 2035, 5083, 1795, 4435, 1515, 4347, 1363, 3667, 1171, 3275, 730, 3195, 517, 2907, 175, 2732, 0]","{'initial': 300, 'increment': 0, 'totalTime': 300}",C44,Scotch Game,'chestroyer',1449,'minor-detail',1418
24,True,standard,blitz,blitz,2023-05-08 18:44:22.750000+00:00,resign,white,d4 d5 e3 Nf6 g3 g6 Bg2 Bg7 Nf3 O-O O-O Nbd7 Nc3 c5 dxc5 Nxc5 Ne5 Nfd7 Nxd7 Qxd7 Bxd5 e6 Bf3 Re8 Qxd7 Bxd7 Bd2 Rad8 b4 Na6 a3 Nc7 Bxb7 Bb5 Rfd1 Re7 Rac1 Nd5 Bxd5 exd5 Nxb5 d4 Be1 Red7 Nxd4 f5 Bc3 Bxd4 Bxd4 Kf7 Kf1 h5 Ke2 Ke6 c3 g5 Bc5 Rxd1 Rxd1 Rc8 Rd6+ Ke5 Rh6,"[18003, 18003, 17899, 17931, 17835, 17851, 17787, 17715, 17715, 17619, 17635, 16699, 17475, 16547, 17307, 16363, 16747, 15747, 16363, 15627, 15811, 15451, 15307, 14027, 15131, 14027, 14731, 13891, 14275, 13043, 13875, 12619, 13715, 12035, 13195, 10843, 12795, 10499, 12203, 10195, 11971, 9171, 11467, 8259, 10979, 7571, 10891, 6859, 10643, 6763, 10411, 6667, 10355, 6611, 9619, 6283, 8763, 5899, 8635, 5779, 8219, 5579, 7780, 5070]","{'initial': 180, 'increment': 0, 'totalTime': 180}",D00,Queen's Pawn Game,'ebubekir65',1460,'chestroyer',1455
25,True,standard,blitz,blitz,2023-05-08 14:13:06.488000+00:00,mate,white,e4 e6 d4 Nc6 Nf3 Nf6 Bd3 d5 e5 Ne4 Nbd2 Nb4 Nxe4 dxe4 Bxe4 a5 c3 Nd5 c4 Bb4+ Bd2 Bxd2+ Qxd2 Nb6 Rc1 Bd7 b3 a4 O-O axb3 axb3 Ra3 c5 Nd5 Bxd5 exd5 b4 Bb5 Rfe1 c6 e6 f6 Nh4 Rd3 Qf4 g5 Qd6 gxh4 Qxd8+ Kxd8 e7+ Ke8 Re6 f5 Rce1 Rf8 Rd6 Rf7 Rd8#,"[18003, 18003, 17819, 18003, 17707, 17859, 17267, 17555, 17107, 17355, 16819, 15275, 16603, 15139, 16395, 13939, 16243, 13267, 15499, 11771, 14947, 11771, 14947, 11243, 14571, 10987, 14235, 10667, 13771, 10515, 13651, 10011, 12907, 9675, 12019, 9675, 11915, 9307, 11587, 9147, 11219, 8787, 10659, 8083, 9347, 6811, 8243, 6099, 8043, 5835, 7939, 5667, 7883, 5339, 7659, 4795, 7411, 4432, 7235]","{'initial': 180, 'increment': 0, 'totalTime': 180}",C00,French Defense: Normal Variation,'chestroyer',1449,'dkswamy',1437
26,True,standard,blitz,blitz,2023-05-05 16:23:52.913000+00:00,mate,black,d4 Nf6 Nc3 g6 Bd2 Bg7 e3 O-O Be2 d6 h4 e5 d5 c6 h5 cxd5 hxg6 fxg6 g4 d4 exd4 exd4 Nb1 Re8 c3 d3 Rh3 dxe2 Nxe2 Bxg4 Rg3 Bh5 Kf1 Qb6 b4 Ne4 Re3 Nxd2+ Qxd2 Nd7 Rxe8+ Rxe8 a4 Bh6 Qd5+ Kh8 Qf7 Rxe2 Qxd7 Qxf2#,"[30003, 30003, 29659, 29851, 29467, 29731, 29411, 29627, 29379, 29547, 29195, 29371, 28643, 28755, 28499, 28539, 28371, 28211, 27115, 27259, 26547, 27131, 26339, 26979, 25467, 26715, 24347, 26355, 24107, 26003, 23499, 25251, 23171, 24235, 22579, 24003, 21595, 23203, 20611, 21795, 19771, 21795, 18931, 21603, 18467, 20635, 17203, 18435, 15906, 17895]","{'initial': 300, 'increment': 0, 'totalTime': 300}",A45,Indian Defense,'springerd4',1450,'chestroyer',1443
27,True,standard,blitz,blitz,2023-05-05 12:30:46.579000+00:00,mate,white,e4 e5 Nf3 Nc6 Bc4 Nf6 h3 Nxe4 d3 Nf6 Bg5 Be7 O-O O-O Re1 d6 a3 Na5 Ba2 b5 Nc3 a6 Nd5 Nxd5 Bxd5 Bxg5 Bxa8 Bb7 Bxb7 Nxb7 Nxg5 Qxg5 Qf3 f5 Qxb7 f4 Qxc7 f3 g3 Rf4 Qxd6 Rh4 Qe6+ Kf8 Rxe5 Rh6 Qe8#,"[18003, 18003, 17875, 17931, 17659, 16811, 17659, 16587, 17659, 16467, 17467, 16171, 17315, 15955, 17107, 15851, 16835, 15491, 16715, 15179, 16587, 14795, 16459, 14331, 16283, 13787, 16131, 13115, 15979, 12627, 15867, 12539, 15443, 12371, 15307, 12171, 15083, 12051, 14987, 11731, 14323, 11491, 13531, 11203, 13067, 9907, 12816]","{'initial': 180, 'increment': 0, 'totalTime': 180}",C55,Italian Game: Two Knights Defense,'mahmoudkaeiyd',1437,'chestroyer',1449
28,True,standard,blitz,blitz,2023-05-05 01:22:18.935000+00:00,outoftime,black,e4 e5 Nf3 d6 d4 f5 Bd3 fxe4 Bxe4 d5 Bd3 e4 Qe2 Qe7 Bg5 exd3 Qxe7+ Bxe7 Bxe7 dxc2 Nc3 Nxe7 Kd2 Bf5 Rhe1 c6 Nh4 Bg6 Re2 Kd7 Rae1 Nf5 Nxf5 Bxf5 Re7+ Kd6 Rxg7 Nd7 g4 Be6 h3 Rag8 Rxg8 Rxg8 f4 c5 f5 Bf7 dxc5+ Nxc5 Kxc2 Re8 Rd1 a6 b4 Nd7 b5 h5 g5 Re5 g6 Be8 Rf1 Nf6 bxa6 bxa6 g7 Bd7 Nd1 Re2+ Kd3 Re3+,"[30003, 30003, 29787, 30003, 29523, 28603, 28971, 28603, 28763, 28443, 27099, 28315, 24891, 27787, 24155, 26555, 23579, 26555, 21203, 26555, 19539, 25835, 18539, 25579, 18115, 25219, 17179, 21187, 15419, 20651, 14619, 20419, 14115, 17955, 13339, 17771, 11939, 15371, 11563, 14867, 10139, 14627, 9459, 14627, 9435, 14315, 8931, 14035, 8243, 13851, 7259, 13435, 6731, 13019, 6347, 12451, 5059, 12027, 4131, 10811, 3747, 10315, 2723, 9819, 2315, 9635, 903, 9187, 233, 9187, 28, 8917, 0]","{'initial': 300, 'increment': 0, 'totalTime': 300}",C41,Philidor Defense: Philidor Countergambit,'chestroyer',1455,'elderhd',1457
